Invoice_ID,Date,Client,Product,Quantity,Unit_Price_INR
INV-0235,2023-06-16,Client-148: M/s Navin Fabrics,Cotton Herringbone (Label-203),116,43.27
INV-0733,2023-02-17,Client-061: M/s Poonam Enterprises,Patola Woven Border (Label-330),58,237.58
INV-3989,2025-12-31,Client-072: M/s Arun Fashion House,Satin 1-Inch (Label-101),59,32.99
INV-3607,2023-01-28,Client-122: M/s Bhikhabhai Enterprises,Velvet Roll (Label-405),13,113.78
INV-1157,2025-08-16,Client-082: M/s Dhaval Event Planners,Gold Zardozi (Label-501),20,276.24
INV-3450,2023-10-21,Client-150: M/s Kantilal Event Planners,Multicolor Taffeta (Label-308),55,92.07
INV-2446,2024-11-17,Client-106: Smt. Kamlesh Designs,Cotton Herringbone (Label-203),569,40.02
INV-2983,2025-06-11,Client-004: Smt. Narottam Fabrics,Polyester Grosgrain (Label-408),68,30.81
INV-1210,2023-08-22,Client-031: M/s Paresh Garments,Silver Tissue (Label-312),102,184.24
INV-1066,2025-06-02,Client-028: Shri Tarun Industries,Banarasi Zari Border (Label-302),13,153.5
INV-2157,2025-08-22,Client-113: Smt. Kantilal Exports,Polyester Grosgrain (Label-408),87,34.06
INV-1063,2023-10-12,Client-134: M/s Rakesh Weavers,Metallic Zari (Label-306),73,149.51
INV-2617,2024-07-02,Client-134: M/s Rakesh Weavers,Cotton Herringbone (Label-203),521,43.6
INV-1168,2024-08-05,Client-032: Shri Lakshmi Event Planners,Chiffon Pleated (Label-119),609,73.1
INV-3223,2023-11-12,Client-145: M/s Rahul Decorators,Organza Sheer (Label-210),27,57.39
INV-1493,2024-07-31,Client-026: Smt. Vivek Fabrics,Banarasi Zari Border (Label-302),182,135.45
INV-2939,2026-03-15,Client-130: M/s Jignesh Creations,Lace Trim Border (Label-217),-39,64.19
INV-2996,2023-06-12,Client-092: M/s Pushpa Silk House,Multicolor Taffeta (Label-308),382,95.58
INV-3097,2023-02-18,Client-095: M/s Shardaben Handloom,Nylon Woven (Label-501),17,26.96
INV-3281,2024-01-23,Client-084: M/s Kantilal Embroidery Works,Chiffon Pleated (Label-119),24,73.32
INV-3543,2023-01-20,Client-043: Smt. Manju Weavers,Silk Printed (Label-112),13,99.63
INV-3141,2023-11-13,Client-149: Shri Alpesh Saree Centre,Satin 2-Inch (Label-102),80,53.99
INV-0885,2023-03-16,Client-134: M/s Rakesh Weavers,Velvet Roll (Label-405),134,108.1
INV-0144,2024-12-18,Client-095: M/s Shardaben Handloom,Velvet Roll (Label-405),432,126.3
INV-3922,2025-08-15,Client-082: M/s Dhaval Event Planners,Multicolor Taffeta (Label-308),183,81.37
INV-0851,2023-11-04,Client-038: M/s Natubhai Creations,Jacquard Brocade (Label-315),119,184.42
INV-2783,2026-03-14,Client-146: M/s Yash Fashion House,Chiffon Pleated (Label-119),148,82.03
INV-0718,2025-02-01,Client-103: Shri Vijay Fashion House,Cotton Herringbone (Label-203),16,41.59
INV-3788,2023-05-23,Client-042: M/s Pooja Traders,Kutch Embroidery Border (Label-407),163,249.82
INV-2503,2023-03-24,Client-123: M/s Alka Collections,Satin 1-Inch (Label-101),94,33.97
INV-0265,2025-09-28,Client-090: Shri Prital Handloom,Silver Tissue (Label-312),29,211.91
INV-0076,2024-10-24,Client-104: M/s Nirmala Designs,Gold Zardozi (Label-501),-16,298.2
INV-2493,2025-04-09,Client-135: M/s Anjali Emporium,Embroidered Mirror Work (Label-422),119,196.01
INV-0396,2023-12-11,Client-075: Smt. Seema Exports,Polyester Grosgrain (Label-408),45,32.47
INV-3382,2026-06-18,Client-078: M/s Prital Exports,Satin 1-Inch (Label-101),14,36.85
INV-2225,2026-07-06,Client-112: M/s Indira Traders,Chiffon Pleated (Label-119),13,68.74
INV-3091,2023-06-13,Client-102: M/s Sita Industries,Jacquard Brocade (Label-315),212,164.71
INV-3727,2025-04-08,Client-005: M/s Nayna Garments,Gold Zardozi (Label-501),182,266.9
INV-0397,2025-11-19,Client-025: M/s Ruchita Exports,Organza Sheer (Label-210),30,60.09
INV-1366,2023-11-20,Client-138: Smt. Natubhai Weavers,Polyester Grosgrain (Label-408),375,33.07
INV-3316,2026-07-12,Client-039: Shri Jignesh Designs,Lace Trim Border (Label-217),57,59.85
INV-1904,2025-09-16,Client-137: M/s Vandana Traders,Gold Zardozi (Label-501),-19,265.7
INV-0596,2025-06-05,Client-124: M/s Bhavesh Exports,Gold Zardozi (Label-501),1373,295.74
INV-2110,2025-09-28,Client-092: M/s Pushpa Silk House,Metallic Zari (Label-306),61,157.28
INV-1297,2026-07-06,Client-065: Shri Arvind Emporium,Nylon Woven (Label-501),106,25.8
INV-1822,2024-05-26,Client-076: Smt. Ashok Designs,Metallic Zari (Label-306),9,162.27
INV-0873,2025-09-08,Client-010: M/s Pallavi Designs,Chanderi Block Print (Label-221),45,125.17
INV-3448,2025-01-29,Client-126: M/s Mukesh Garments,Metallic Zari (Label-306),537,164.32
INV-3877,2025-06-29,Client-004: Smt. Narottam Fabrics,Organza Sheer (Label-210),101,53.81
INV-2327,2026-07-17,Client-080: Shri Nayna Weavers,Patola Woven Border (Label-330),99,255.92
INV-1549,2025-11-16,Client-135: M/s Anjali Emporium,Cotton Herringbone (Label-203),389,40.35
INV-0037,2023-02-22,Client-148: M/s Navin Fabrics,Patola Woven Border (Label-330),115,270.4
INV-3476,2026-06-10,Client-035: M/s Chandrakant Silk House,Gold Zardozi (Label-501),10,303.02
INV-2711,2025-01-21,Client-087: M/s Mayur Creations,Nylon Woven (Label-501),39,27.96
INV-3353,2023-08-18,Client-115: M/s Vijay Fashion House,Organza Sheer (Label-210),337,58.58
INV-2144,2025-11-12,Client-057: M/s Drashti Emporium,Gota Patti (Label-204),185,79.88
INV-3532,2026-01-04,Client-024: M/s Chirag Industries,Jacquard Brocade (Label-315),359,185.69
INV-0978,2023-02-02,Client-021: M/s Yash Emporium,Gota Patti (Label-204),194,76.62
INV-1572,2025-02-26,Client-029: M/s Hitesh Boutique,Satin 2-Inch (Label-102),52,46.7
INV-1123,2023-07-04,Client-036: M/s Rahul Enterprises,Nylon Woven (Label-501),76,25.83
INV-2787,2026-01-15,Client-065: Shri Arvind Emporium,Gold Zardozi (Label-501),4,306.27
INV-2240,2025-03-20,Client-115: M/s Vijay Fashion House,Organza Sheer (Label-210),158,56.79
INV-2968,2025-06-25,Client-133: Smt. Manisha Designs,Velvet Roll (Label-405),71,126.89
INV-2505,2023-05-03,,Silk Printed (Label-112),70,97.48
INV-1893,2025-01-11,Client-041: M/s Varsha Handloom,Silver Tissue (Label-312),76,190.93
INV-0676,2025-09-14,Client-139: M/s Gopal Fashion House,Gota Patti (Label-204),46,91.75
INV-2809,2025-10-30,Client-101: Smt. Manju Garments,Lace Trim Border (Label-217),86,63.26
INV-3069,2025-11-24,Client-068: M/s Madhuri Fabrics,Multicolor Taffeta (Label-308),54,83.43
INV-0729,2023-12-10,Client-087: M/s Mayur Creations,Embroidered Mirror Work (Label-422),86,215.51
INV-0413,2023-07-02,Client-027: M/s Rajendra Creations,Velvet Roll (Label-405),190,115.52
INV-3147,2023-08-13,Client-093: Shri Niraj Boutique,Kutch Embroidery Border (Label-407),77,234.71
INV-1517,2025-06-18,Client-091: M/s Bharat Silk House,Embroidered Mirror Work (Label-422),14,189.24
INV-1650,2025-08-08,Client-102: M/s Sita Industries,Gota Patti (Label-204),357,92.47
INV-0826,2023-10-11,Client-052: Smt. Anita Saree Centre,Organza Sheer (Label-210),71,52.9
INV-3268,2023-09-20,Client-123: M/s Alka Collections,Silk Printed (Label-112),213,104.28
INV-0617,2026-06-14,Client-078: M/s Prital Exports,Satin 2-Inch (Label-102),147,52.9
INV-0115,2026-04-12,Client-096: M/s Kiran Emporium,Velvet Roll (Label-405),96,124.2
INV-0418,2023-10-14,Client-022: Shri Champa Traders,Nylon Woven (Label-501),211,28.3
INV-3070,2025-05-09,Client-139: M/s Gopal Fashion House,Lace Trim Border (Label-217),359,58.58
INV-1626,2023-11-15,Client-038: M/s Natubhai Creations,Chanderi Block Print (Label-221),26,127.26
INV-3018,2023-05-16,Client-056: M/s Shyamlal Textiles,Multicolor Taffeta (Label-308),17,91.6
INV-2653,2023-06-01,Client-142: M/s Vandana Boutique,Satin 1-Inch (Label-101),70,33.87
INV-3917,2023-01-09,Client-059: M/s Sita Fabrics,Patola Woven Border (Label-330),426,261.29
INV-0090,2023-11-08,Client-010: M/s Pallavi Designs,Organza Sheer (Label-210),47,55.03
INV-2897,2023-03-08,Client-032: Shri Lakshmi Event Planners,Gota Patti (Label-204),117,86.97
INV-3481,2024-10-24,Client-053: M/s Malti Enterprises,Metallic Zari (Label-306),337,161.13
INV-2083,2025-09-24,Client-097: M/s Deepika Designs,Banarasi Zari Border (Label-302),60,133.44
INV-0754,2025-01-30,Client-009: M/s Narottam Weavers,Metallic Zari (Label-306),304,146.57
INV-2547,2024-05-28,Client-125: Shri Padma Saree Centre,Metallic Zari (Label-306),173,148.74
INV-3325,2023-12-07,,Lace Trim Border (Label-217),366,66.48
INV-1631,2023-04-21,Client-110: M/s Anita Embroidery Works,Metallic Zari (Label-306),72,174.83
INV-0012,2023-07-11,Client-061: M/s Poonam Enterprises,Patola Woven Border (Label-330),51,240.52
INV-2445,2024-10-25,Client-145: M/s Rahul Decorators,Silk Printed (Label-112),240,92.12
INV-0285,2023-08-31,Client-041: M/s Varsha Handloom,Chiffon Pleated (Label-119),103,77.79
INV-1067,2023-05-02,Client-065: Shri Arvind Emporium,Banarasi Zari Border (Label-302),529,132.42
INV-1192,2024-09-11,Client-035: M/s Chandrakant Silk House,Gota Patti (Label-204),102,79.74
INV-1441,2023-07-03,Client-008: M/s Natubhai Exports,Jacquard Brocade (Label-315),1209,190.02
INV-3982,2025-04-29,Client-066: Smt. Krunal Embroidery Works,Metallic Zari (Label-306),80,147.41
INV-3731,2024-01-11,Client-104: M/s Nirmala Designs,Jacquard Brocade (Label-315),256,183.99
INV-2739,2023-10-29,Client-092: M/s Pushpa Silk House,Silver Tissue (Label-312),18,201.89
INV-3606,2026-04-27,Client-013: M/s Gopal Exports,Satin 1-Inch (Label-101),47,32.13
INV-1569,2026-01-18,Client-140: M/s Brijesh Weavers,Velvet Roll (Label-405),87,108.51
INV-2428,2023-01-25,Client-069: Smt. Mohan Designs,Kutch Embroidery Border (Label-407),41,231.4
INV-2738,2023-08-30,Client-145: M/s Rahul Decorators,Raw Silk Ribbon (Label-115),329,108.55
INV-3484,2024-03-14,,Organza Sheer (Label-210),168,54.85
INV-1688,2025-05-12,Client-116: Shri Alka Industries,Jacquard Brocade (Label-315),437,178.55
INV-0852,2024-09-22,Client-115: M/s Vijay Fashion House,Polyester Grosgrain (Label-408),578,32.81
INV-2208,2025-05-31,Client-128: M/s Balaji Event Planners,Satin 1-Inch (Label-101),107,32.79
INV-0896,2025-08-11,Client-024: M/s Chirag Industries,Multicolor Taffeta (Label-308),88,80.91
INV-0497,2026-05-14,Client-025: M/s Ruchita Exports,Gota Patti (Label-204),41,80.02
INV-2306,2023-05-06,Client-130: M/s Jignesh Creations,Gota Patti (Label-204),50,77.85
INV-1783,2023-03-10,Client-002: M/s Chandrika Fashion House,Lace Trim Border (Label-217),41,68.57
INV-0336,2026-03-06,Client-012: M/s Nayna Event Planners,Satin 1-Inch (Label-101),191,36.29
INV-2840,2023-01-15,Client-024: M/s Chirag Industries,Banarasi Zari Border (Label-302),-45,141.44
INV-3088,2024-10-13,Client-098: M/s Bhavna Garments,Chanderi Block Print (Label-221),108,147.66
INV-0516,2024-07-04,Client-006: M/s Naresh Exports,Metallic Zari (Label-306),50,170.16
INV-1349,2026-01-06,Client-006: M/s Naresh Exports,Kutch Embroidery Border (Label-407),29,243.13
INV-1016,2023-05-15,Client-118: M/s Pravin Textiles,Satin 1-Inch (Label-101),194,32.06
INV-2817,2025-05-09,Client-135: M/s Anjali Emporium,Velvet Roll (Label-405),49,113.72
INV-3745,2025-12-12,Client-091: M/s Bharat Silk House,Gota Patti (Label-204),185,76.75
INV-3738,2023-05-17,Client-073: M/s Lakshmi Event Planners,Chanderi Block Print (Label-221),75,122.56
INV-2810,2025-09-29,Client-099: M/s Sushila Garments,Silver Tissue (Label-312),155,188.15
INV-3295,2023-08-09,Client-003: M/s Vinod Traders,Nylon Woven (Label-501),152,25.32
INV-3252,2025-06-10,Client-077: Shri Deepak Fashion House,Kutch Embroidery Border (Label-407),417,227.6
INV-3771,2023-06-28,Client-133: Smt. Manisha Designs,Raw Silk Ribbon (Label-115),16,111.57
INV-3984,2025-08-25,Client-002: M/s Chandrika Fashion House,Organza Sheer (Label-210),173,58.32
INV-1782,2024-01-29,Client-007: M/s Hasmukh Collections,Chanderi Block Print (Label-221),203,147.42
INV-2570,2025-12-30,Client-032: Shri Lakshmi Event Planners,Satin 2-Inch (Label-102),29,51.68
INV-1786,2023-05-18,Client-097: M/s Deepika Designs,Satin 1-Inch (Label-101),467,35.48
INV-2071,2024-03-12,Client-079: M/s Savita Weavers,Metallic Zari (Label-306),144,168.53
INV-0357,2024-10-15,Client-126: M/s Mukesh Garments,Kutch Embroidery Border (Label-407),130,242.97
INV-3802,2023-08-22,Client-136: M/s Anjali Decorators,Kutch Embroidery Border (Label-407),38,246.73
INV-3326,2025-11-05,Client-019: M/s Sunil Collections,Raw Silk Ribbon (Label-115),105,115.85
INV-1313,2024-02-15,Client-052: Smt. Anita Saree Centre,Satin 1-Inch (Label-101),1792,33.89
INV-1636,2023-10-30,Client-082: M/s Dhaval Event Planners,Velvet Roll (Label-405),28,127.01
INV-0551,2025-02-03,Client-083: M/s Vandana Exports,Gold Zardozi (Label-501),245,262.67
INV-2389,2024-11-12,Client-120: M/s Usha Enterprises,Multicolor Taffeta (Label-308),385,92.47
INV-2480,2025-07-16,Client-037: M/s Vinod Fashion House,Embroidered Mirror Work (Label-422),49,200.7
INV-2522,2023-07-21,Client-130: M/s Jignesh Creations,Lace Trim Border (Label-217),56,63.86
INV-2266,2025-12-21,Client-056: M/s Shyamlal Textiles,Silk Printed (Label-112),232,96.3
INV-2960,2024-03-12,Client-105: M/s Anjali Collections,Gota Patti (Label-204),204,82.31
INV-1228,2025-04-08,Client-078: M/s Prital Exports,Satin 1-Inch (Label-101),16,31.76
INV-3567,2024-01-30,Client-041: M/s Varsha Handloom,Nylon Woven (Label-501),702,27.13
INV-3060,2024-11-15,Client-020: M/s Jagdish Fabrics,Multicolor Taffeta (Label-308),16,80.14
INV-0958,2026-03-22,,Satin 2-Inch (Label-102),19,49.78
INV-1774,2026-04-04,Client-104: M/s Nirmala Designs,Satin 1-Inch (Label-101),362,31.81
INV-2142,2023-09-16,Client-079: M/s Savita Weavers,Multicolor Taffeta (Label-308),193,86.88
INV-1009,2025-01-15,Client-029: M/s Hitesh Boutique,Chiffon Pleated (Label-119),115,72.98
INV-3119,2026-07-20,Client-003: M/s Vinod Traders,Satin 1-Inch (Label-101),694,34.95
INV-1093,2023-12-29,Client-078: M/s Prital Exports,Jacquard Brocade (Label-315),19,174.7
INV-3558,2024-06-16,Client-004: Smt. Narottam Fabrics,Satin 1-Inch (Label-101),95,34.04
INV-3357,2024-12-13,Client-042: M/s Pooja Traders,Silver Tissue (Label-312),138,188.63
INV-2745,2025-11-08,Client-011: M/s Kavya Industries,Gota Patti (Label-204),307,90.65
INV-3789,2023-01-31,Client-149: Shri Alpesh Saree Centre,Kutch Embroidery Border (Label-407),324,215.16
INV-0997,2025-12-04,Client-056: M/s Shyamlal Textiles,Kutch Embroidery Border (Label-407),224,228.78
INV-1680,2025-11-13,Client-105: M/s Anjali Collections,Polyester Grosgrain (Label-408),2013,32.66
INV-0154,2023-04-23,,Polyester Grosgrain (Label-408),136,34.85
INV-3148,2023-01-21,Client-004: Smt. Narottam Fabrics,Organza Sheer (Label-210),180,49.9
INV-3708,2023-07-20,Client-047: M/s Harish Creations,Chiffon Pleated (Label-119),230,74.2
INV-2909,2025-10-04,Client-103: Shri Vijay Fashion House,Jacquard Brocade (Label-315),146,161.5
INV-2838,2023-05-23,Client-045: M/s Akash Saree Centre,Silver Tissue (Label-312),32,207.0
INV-0581,2023-11-18,Client-121: M/s Harish Traders,Satin 2-Inch (Label-102),59,53.69
INV-1471,2025-06-07,Client-033: M/s Vivek Fabrics,Velvet Roll (Label-405),18,115.81
INV-0704,2025-04-24,Client-133: Smt. Manisha Designs,Silver Tissue (Label-312),153,175.88
INV-1213,2025-07-25,Client-029: M/s Hitesh Boutique,Velvet Roll (Label-405),132,126.76
INV-3344,2024-10-31,Client-138: Smt. Natubhai Weavers,Banarasi Zari Border (Label-302),24,141.79
INV-0897,2025-08-11,Client-058: Smt. Deepika Fashion House,Organza Sheer (Label-210),374,58.97
INV-3309,2023-10-31,Client-017: M/s Rahul Creations,Jacquard Brocade (Label-315),67,162.94
INV-0488,2025-05-09,Client-106: Smt. Kamlesh Designs,Satin 2-Inch (Label-102),130,53.82
INV-0560,2025-02-17,Client-065: Shri Arvind Emporium,Satin 2-Inch (Label-102),43,52.02
INV-1142,2024-01-08,Client-097: M/s Deepika Designs,Kutch Embroidery Border (Label-407),193,217.33
INV-1120,2024-06-13,Client-072: M/s Arun Fashion House,Patola Woven Border (Label-330),298,252.54
INV-2850,2024-10-29,Client-040: M/s Drashti Fashion House,Kutch Embroidery Border (Label-407),81,250.94
INV-0513,2024-12-05,Client-068: M/s Madhuri Fabrics,Chiffon Pleated (Label-119),16,77.32
INV-0634,2025-10-26,Client-078: M/s Prital Exports,Raw Silk Ribbon (Label-115),158,100.9
INV-3434,2024-08-07,Client-112: M/s Indira Traders,Jacquard Brocade (Label-315),308,168.56
INV-1665,2024-01-05,Client-127: M/s Nayna Boutique,Lace Trim Border (Label-217),60,70.37
INV-1013,2025-10-28,Client-071: M/s Kavya Fabrics,Banarasi Zari Border (Label-302),27,132.34
INV-1932,2025-08-24,Client-129: M/s Padma Industries,Velvet Roll (Label-405),176,113.78
INV-1151,2024-10-24,Client-102: M/s Sita Industries,Patola Woven Border (Label-330),149,235.61
INV-2839,2023-10-01,Client-017: M/s Rahul Creations,Organza Sheer (Label-210),179,51.7
INV-3740,2024-02-16,Client-046: M/s Bhikhabhai Textiles,Organza Sheer (Label-210),81,51.26
INV-0117,2023-05-10,Client-119: M/s Bhikhabhai Emporium,Polyester Grosgrain (Label-408),71,32.96
INV-0741,2025-06-09,Client-137: M/s Vandana Traders,Polyester Grosgrain (Label-408),92,34.62
INV-3677,2024-08-19,Client-054: Smt. Subhash Creations,Jacquard Brocade (Label-315),263,171.96
INV-1975,2023-06-14,Client-053: M/s Malti Enterprises,Embroidered Mirror Work (Label-422),56,192.79
INV-1082,2023-12-12,Client-051: M/s Brijesh Saree Centre,Metallic Zari (Label-306),357,150.41
INV-1811,2023-10-18,Client-061: M/s Poonam Enterprises,Multicolor Taffeta (Label-308),39,90.64
INV-0831,2026-07-28,Client-071: M/s Kavya Fabrics,Organza Sheer (Label-210),15,58.07
INV-0120,2026-01-11,Client-040: M/s Drashti Fashion House,Embroidered Mirror Work (Label-422),22,216.51
INV-0657,2025-09-25,Client-068: M/s Madhuri Fabrics,Lace Trim Border (Label-217),67,61.54
INV-3635,2026-01-31,Client-075: Smt. Seema Exports,Chiffon Pleated (Label-119),33,78.19
INV-3693,2026-01-15,Client-009: M/s Narottam Weavers,Kutch Embroidery Border (Label-407),219,217.36
INV-3906,2025-10-06,Client-083: M/s Vandana Exports,Cotton Herringbone (Label-203),38,44.62
INV-0636,2025-03-11,Client-140: M/s Brijesh Weavers,Polyester Grosgrain (Label-408),452,34.94
INV-0370,2023-06-25,Client-037: M/s Vinod Fashion House,Lace Trim Border (Label-217),145,62.55
INV-0269,2024-02-18,Client-070: M/s Yash Designs,Silver Tissue (Label-312),66,202.65
INV-2704,2025-03-13,Client-089: M/s Naresh Fashion House,Organza Sheer (Label-210),28,59.24
INV-2984,2025-09-30,Client-088: M/s Pooja Creations,Silver Tissue (Label-312),12,210.31
INV-2871,2025-09-05,Client-131: M/s Geeta Fabrics,Silk Printed (Label-112),83,86.58
INV-2915,2024-05-07,Client-122: M/s Bhikhabhai Enterprises,Gota Patti (Label-204),41,77.05
INV-0047,2024-07-19,Client-133: Smt. Manisha Designs,Silk Printed (Label-112),51,87.13
INV-3422,2024-12-10,Client-081: M/s Mahesh Traders,Velvet Roll (Label-405),21,117.75
INV-3698,2026-02-09,Client-073: M/s Lakshmi Event Planners,Silk Printed (Label-112),77,97.35
INV-0992,2025-07-20,Client-096: M/s Kiran Emporium,Organza Sheer (Label-210),52,54.54
INV-0877,2024-12-25,Client-039: Shri Jignesh Designs,Cotton Herringbone (Label-203),192,44.86
INV-0774,2024-01-24,Client-128: M/s Balaji Event Planners,Silver Tissue (Label-312),208,181.51
INV-1220,2025-12-20,Client-059: M/s Sita Fabrics,Organza Sheer (Label-210),104,58.32
INV-1127,2024-07-16,Client-066: Smt. Krunal Embroidery Works,Kutch Embroidery Border (Label-407),25,209.57
INV-0005,2024-02-08,Client-018: Smt. Foram Fabrics,Patola Woven Border (Label-330),67,271.04
INV-3052,2025-06-02,Client-092: M/s Pushpa Silk House,Multicolor Taffeta (Label-308),18,94.15
INV-1596,2023-09-14,Client-103: Shri Vijay Fashion House,Raw Silk Ribbon (Label-115),97,100.23
INV-3125,2026-01-12,Client-106: Smt. Kamlesh Designs,Gold Zardozi (Label-501),-43,266.18
INV-2312,2023-05-04,Client-111: Shri Rekha Textiles,Satin 1-Inch (Label-101),22,36.22
INV-3041,2023-04-05,Client-100: Smt. Kavita Saree Centre,Embroidered Mirror Work (Label-422),28,200.28
INV-3828,2025-08-07,Client-136: M/s Anjali Decorators,Embroidered Mirror Work (Label-422),91,200.92
INV-2492,2025-12-11,Client-134: M/s Rakesh Weavers,Lace Trim Border (Label-217),44,68.72
